1/7/19,9:48:11,13.969264,-89.574356,767.90,675.78,79.77,27.76,0.00,411.00,2.00,0.00
1/7/19,9:48:13,13.969267,-89.574356,767.60,675.82,79.67,27.76,0.00,413.00,2.00,0.00
1/7/19,9:48:15,13.969271,-89.574356,768.10,675.82,79.57,27.77,0.00,425.00,2.00,0.00
1/7/19,9:48:17,13.969274,-89.574356,767.50,675.84,79.47,27.77,0.00,417.00,2.00,0.00
1/7/19,9:48:19,13.969277,-89.574364,767.20,675.84,79.37,27.79,0.00,415.00,2.00,0.50
1/7/19,9:48:21,13.969277,-89.574364,766.70,675.88,79.27,27.79,0.00,409.00,1.50,0.00
1/7/19,9:48:23,13.969275,-89.574364,766.30,675.88,79.14,27.80,0.00,419.00,2.00,0.00
1/7/19,9:48:25,13.969278,-89.574364,766.00,675.90,78.94,27.80,0.00,421.00,2.00,0.00
1/7/19,9:48:27,13.969283,-89.574364,766.20,675.90,78.64,27.84,0.00,407.00,1.00,0.50
1/7/19,9:48:29,13.969288,-89.574364,766.90,675.99,78.44,27.86,0.00,401.00,2.00,0.00
1/7/19,9:48:31,13.969292,-89.574364,767.50,676.03,78.25,27.86,0.00,397.00,2.00,0.50
1/7/19,9:48:33,13.969296,-89.574371,767.50,676.03,78.25,27.89,0.00,421.00,2.00,0.00
1/7/19,9:48:35,13.969299,-89.574371,767.90,676.09,78.34,27.89,0.00,409.00,2.00,0.50
1/7/19,9:48:37,13.969301,-89.574379,768.10,676.09,78.34,27.92,0.00,397.00,2.00,0.00
1/7/19,9:48:39,13.969301,-89.574379,768.30,676.16,78.44,27.92,0.00,429.00,2.00,0.00
1/7/19,9:48:41,13.969302,-89.574379,768.00,676.16,78.64,27.96,0.00,425.00,2.00,0.00
1/7/19,9:48:43,13.969302,-89.574379,767.70,676.24,78.84,27.95,0.00,417.00,1.00,1.00
1/7/19,9:48:45,13.969302,-89.574379,767.50,676.22,78.74,27.96,0.00,431.00,1.50,0.50
